Time, Oxygen, Tau - Phase Method, Sensor Temperature, Air Pressure
2024-03-05 10:37:13.3, 0, 3.697222, 200, 99.02051
2024-03-05 10:37:13.8, 0, 3.698049, 200, 99.02002
2024-03-05 10:37:14.4, 0, 3.698785, 200, 99.01904
2024-03-05 10:37:15.0, 0, 3.700294, 200, 99.01831
2024-03-05 10:37:15.5, 0, 3.697492, 200, 99.01782
2024-03-05 10:37:16.1, 0, 3.697454, 200, 99.01733
2024-03-05 10:37:16.7, 0, 3.698171, 200, 99.01855
2024-03-05 10:37:17.3, 0, 3.697806, 200, 99.01978
2024-03-05 10:37:17.9, 0, 3.696178, 200, 99.02051
2024-03-05 10:37:18.5, 0, 3.695017, 200, 99.02051
2024-03-05 10:37:19.1, 0, 3.701438, 200, 99.01831
2024-03-05 10:37:19.6, 0, 3.702655, 200, 99.01855
2024-03-05 10:37:20.1, 0, 3.699763, 200, 99.01831
2024-03-05 10:37:20.7, 0, 3.698453, 200, 99.01831
2024-03-05 10:37:21.3, 0, 3.698569, 200, 99.01904
2024-03-05 10:37:21.8, 0, 3.69872, 200, 99.01831
2024-03-05 10:37:22.3, 0, 3.699275, 200, 99.01831
2024-03-05 10:37:22.9, 0, 3.697562, 200, 99.01831
2024-03-05 10:37:23.5, 0, 3.698108, 200, 99.01758
2024-03-05 10:37:24.1, 0, 3.696199, 200, 99.01831
2024-03-05 10:37:24.6, 0, 3.698903, 200, 99.01953
2024-03-05 10:37:25.2, 0, 3.698325, 200, 99.02002
2024-03-05 10:37:25.8, 0, 3.697958, 200, 99.01953
2024-03-05 10:37:26.3, 0, 3.69867, 200, 99.0188
2024-03-05 10:37:26.9, 0, 3.696591, 200, 99.01855
2024-03-05 10:37:27.4, 0, 3.694231, 200, 99.01807
2024-03-05 10:37:28.0, 0, 3.696447, 200, 99.01782
2024-03-05 10:37:28.6, 0, 3.697625, 200, 99.01831
2024-03-05 10:37:29.1, 0, 3.698765, 200, 99.02002
2024-03-05 10:37:29.7, 0, 3.696613, 200, 99.01904
2024-03-05 10:37:30.3, 0.03779602, 3.687832, 200, 99.0188
2024-03-05 10:37:30.9, 0, 3.694434, 200, 99.01831
2024-03-05 10:37:31.5, 0, 3.695333, 200, 99.01807
2024-03-05 10:37:32.0, 0, 3.696642, 200, 99.01733
2024-03-05 10:37:32.6, 0, 3.693393, 200, 99.01831
2024-03-05 10:37:33.1, 0, 3.693523, 200, 99.01782
2024-03-05 10:37:33.6, 0, 3.697043, 200, 99.01782
2024-03-05 10:37:34.2, 0, 3.699848, 200, 99.01709
2024-03-05 10:37:34.7, 0, 3.699316, 200, 99.01733
2024-03-05 10:37:35.3, 0, 3.69823, 200, 99.01685
2024-03-05 10:37:35.9, 0, 3.695368, 200, 99.01782
2024-03-05 10:37:36.4, 0, 3.697573, 200, 99.01782
2024-03-05 10:37:36.9, 0, 3.698899, 200, 99.01758
2024-03-05 10:37:37.5, 0, 3.69768, 200, 99.01782
2024-03-05 10:37:38.0, 0, 3.699075, 200, 99.01611
2024-03-05 10:37:38.6, 0, 3.696863, 200, 99.01587
2024-03-05 10:37:39.1, 0, 3.699819, 200, 99.01538
2024-03-05 10:37:39.7, 0, 3.700271, 200, 99.01611
2024-03-05 10:37:40.3, 0, 3.694637, 200, 99.01611
2024-03-05 10:37:40.8, 0, 3.693906, 200, 99.01636
2024-03-05 10:37:41.4, 0, 3.698096, 200, 99.01685
2024-03-05 10:37:42.0, 0, 3.69792, 200, 99.01709
2024-03-05 10:37:42.6, 0, 3.698952, 200, 99.0166
2024-03-05 10:37:43.2, 0, 3.696854, 200, 99.01709
2024-03-05 10:37:43.8, 0, 3.695856, 200, 99.01758
2024-03-05 10:37:44.4, 0, 3.693708, 200, 99.01758
2024-03-05 10:37:45.0, 0, 3.696402, 200, 99.01709
2024-03-05 10:37:45.5, 0.358139, 3.676805, 200, 99.0166
2024-03-05 10:37:46.1, 6.285583, 3.484046, 200, 99.01733
2024-03-05 10:37:46.7, 15.23328, 3.228544, 200, 99.01831
2024-03-05 10:37:47.2, 18.58077, 3.142331, 200, 99.01831
2024-03-05 10:37:47.8, 19.72793, 3.113837, 200, 99.01904
2024-03-05 10:37:48.4, 20.04163, 3.106134, 200, 99.01978
2024-03-05 10:37:48.9, 20.2238, 3.101679, 200, 99.01978
2024-03-05 10:37:49.5, 20.41904, 3.096918, 200, 99.021
2024-03-05 10:37:50.1, 20.58534, 3.092874, 200, 99.021
2024-03-05 10:37:50.7, 20.63614, 3.091641, 200, 99.02051
2024-03-05 10:37:51.3, 20.62657, 3.091873, 200, 99.02026
2024-03-05 10:37:51.9, 20.62124, 3.092003, 200, 99.02148
2024-03-05 10:37:52.4, 20.60258, 3.092456, 200, 99.02124
2024-03-05 10:37:53.0, 20.44201, 3.096359, 200, 99.021
2024-03-05 10:37:53.6, 20.58453, 3.092894, 200, 99.02173
2024-03-05 10:37:54.2, 20.83497, 3.086824, 200, 99.02124
2024-03-05 10:37:54.8, 20.74432, 3.089018, 200, 99.02148
2024-03-05 10:37:55.4, 20.66626, 3.09091, 200, 99.02222
2024-03-05 10:37:55.9, 20.61852, 3.092069, 200, 99.02148
2024-03-05 10:37:56.5, 20.61761, 3.092091, 200, 99.02075
2024-03-05 10:37:57.1, 20.77341, 3.088314, 200, 99.02075
2024-03-05 10:37:57.7, 20.90239, 3.085194, 200, 99.02002
2024-03-05 10:37:58.3, 20.89355, 3.085407, 200, 99.02051
2024-03-05 10:37:58.9, 20.81458, 3.087317, 200, 99.021
2024-03-05 10:37:59.5, 20.83646, 3.086788, 200, 99.021
2024-03-05 10:38:00.0, 20.76888, 3.088424, 200, 99.02148
2024-03-05 10:38:00.6, 20.69955, 3.090103, 200, 99.02246
2024-03-05 10:38:01.1, 20.70995, 3.089851, 200, 99.02271
2024-03-05 10:38:01.7, 20.80489, 3.087552, 200, 99.02246
2024-03-05 10:38:02.3, 20.75337, 3.088799, 200, 99.02246
2024-03-05 10:38:02.8, 20.75912, 3.08866, 200, 99.02319
2024-03-05 10:38:03.3, 20.615, 3.092154, 200, 99.02344
2024-03-05 10:38:03.9, 20.62014, 3.092029, 200, 99.02271
2024-03-05 10:38:04.5, 20.72928, 3.089383, 200, 99.02344
2024-03-05 10:38:05.1, 20.84975, 3.086466, 200, 99.02319
2024-03-05 10:38:05.6, 20.71511, 3.089726, 200, 99.02319
2024-03-05 10:38:06.1, 20.77805, 3.088202, 200, 99.02344
2024-03-05 10:38:06.6, 20.85378, 3.086369, 200, 99.02368
2024-03-05 10:38:07.1, 20.73908, 3.089145, 200, 99.02466
2024-03-05 10:38:07.8, 20.7451, 3.089, 200, 99.0249
2024-03-05 10:38:08.4, 20.84124, 3.086672, 200, 99.02466
2024-03-05 10:38:08.9, 20.8619, 3.086173, 200, 99.02563
2024-03-05 10:38:09.5, 20.90134, 3.08522, 200, 99.0249
2024-03-05 10:38:10.2, 20.783, 3.088081, 200, 99.02441
2024-03-05 10:38:10.7, 20.63437, 3.091684, 200, 99.02393
2024-03-05 10:38:11.3, 20.75843, 3.088677, 200, 99.02466
2024-03-05 10:38:11.9, 20.77466, 3.088284, 200, 99.02417
2024-03-05 10:38:12.5, 20.86407, 3.086121, 200, 99.02393
2024-03-05 10:38:13.0, 20.82986, 3.086948, 200, 99.02368
2024-03-05 10:38:13.6, 20.85489, 3.086342, 200, 99.02393
2024-03-05 10:38:14.2, 20.95422, 3.083942, 200, 99.02368
2024-03-05 10:38:14.9, 20.799, 3.087695, 200, 99.02515
2024-03-05 10:38:15.4, 20.80595, 3.087526, 200, 99.02539
2024-03-05 10:38:16.0, 20.83252, 3.086883, 200, 99.02515
2024-03-05 10:38:16.6, 20.82057, 3.087173, 200, 99.02393
2024-03-05 10:38:17.2, 20.95164, 3.084005, 200, 99.02393
2024-03-05 10:38:17.8, 20.89805, 3.085299, 200, 99.02368
2024-03-05 10:38:18.3, 20.74728, 3.088947, 200, 99.02295
2024-03-05 10:38:18.9, 20.82364, 3.087098, 200, 99.02173
2024-03-05 10:38:19.4, 20.79395, 3.087816, 200, 99.02124
2024-03-05 10:38:20.0, 20.72678, 3.089443, 200, 99.02124
2024-03-05 10:38:20.6, 20.76386, 3.088545, 200, 99.02026
2024-03-05 10:38:21.2, 20.70576, 3.089953, 200, 99.01953
2024-03-05 10:38:21.7, 20.63931, 3.091564, 200, 99.0188
2024-03-05 10:38:22.2, 20.88801, 3.085542, 200, 99.0188
2024-03-05 10:38:22.7, 20.92387, 3.084675, 200, 99.0188
2024-03-05 10:38:23.3, 20.83851, 3.086739, 200, 99.0188
2024-03-05 10:38:23.9, 20.74691, 3.088956, 200, 99.0188
2024-03-05 10:38:24.5, 20.56509, 3.093366, 200, 99.01831
2024-03-05 10:38:25.1, 20.60182, 3.092474, 200, 99.01758
2024-03-05 10:38:25.7, 20.7782, 3.088198, 200, 99.01733
2024-03-05 10:38:26.2, 20.79646, 3.087756, 200, 99.01733
2024-03-05 10:38:26.8, 21.02612, 3.082207, 200, 99.01733
2024-03-05 10:38:27.3, 21.09145, 3.080633, 200, 99.01733
2024-03-05 10:38:27.9, 20.91044, 3.085, 200, 99.01636
2024-03-05 10:38:28.5, 20.84512, 3.086579, 200, 99.0166
2024-03-05 10:38:29.1, 20.80136, 3.087637, 200, 99.01758
2024-03-05 10:38:29.7, 20.7465, 3.088965, 200, 99.01782
2024-03-05 10:38:30.3, 20.8176, 3.087244, 200, 99.01855
2024-03-05 10:38:30.9, 20.77424, 3.088294, 200, 99.0188
2024-03-05 10:38:31.5, 20.71874, 3.089638, 200, 99.01807
2024-03-05 10:38:32.0, 20.76407, 3.08854, 200, 99.01831
2024-03-05 10:38:32.6, 20.86112, 3.086191, 200, 99.01855
2024-03-05 10:38:33.2, 20.90862, 3.085044, 200, 99.01831
2024-03-05 10:38:33.8, 20.82846, 3.086982, 200, 99.01807
2024-03-05 10:38:34.4, 20.80404, 3.087573, 200, 99.01782
2024-03-05 10:38:35.0, 20.76575, 3.088499, 200, 99.01782
2024-03-05 10:38:35.6, 20.8814, 3.085701, 200, 99.01855
2024-03-05 10:38:36.2, 20.88702, 3.085566, 200, 99.01953
2024-03-05 10:38:36.8, 20.89464, 3.085381, 200, 99.01953
2024-03-05 10:38:37.4, 20.91446, 3.084903, 200, 99.02002
2024-03-05 10:38:38.0, 20.93954, 3.084296, 200, 99.02075
2024-03-05 10:38:38.6, 20.85535, 3.086331, 200, 99.02124
2024-03-05 10:38:39.1, 20.75346, 3.088797, 200, 99.02026
2024-03-05 10:38:39.7, 20.57946, 3.093017, 200, 99.01953
2024-03-05 10:38:40.3, 20.71147, 3.089814, 200, 99.01929
2024-03-05 10:38:40.8, 20.83573, 3.086806, 200, 99.01953
2024-03-05 10:38:41.4, 20.86629, 3.086067, 200, 99.01953
2024-03-05 10:38:42.0, 20.73756, 3.089182, 200, 99.01953
2024-03-05 10:38:42.5, 20.619, 3.092057, 200, 99.01904
2024-03-05 10:38:43.1, 20.75037, 3.088872, 200, 99.01904
2024-03-05 10:38:43.7, 20.81774, 3.087241, 200, 99.01978
2024-03-05 10:38:44.2, 20.76819, 3.08844, 200, 99.01978
2024-03-05 10:38:44.7, 20.65076, 3.091286, 200, 99.01953
2024-03-05 10:38:45.3, 20.6962, 3.090184, 200, 99.01831
2024-03-05 10:38:45.9, 20.66296, 3.090991, 200, 99.01758
2024-03-05 10:38:46.5, 20.77797, 3.088203, 200, 99.01636
2024-03-05 10:38:47.1, 21.02417, 3.082254, 200, 99.0166
2024-03-05 10:38:47.7, 20.89003, 3.085493, 200, 99.01709
2024-03-05 10:38:48.2, 20.84226, 3.086648, 200, 99.0166
2024-03-05 10:38:48.8, 21.04508, 3.08175, 200, 99.01733
2024-03-05 10:38:49.4, 21.03182, 3.08207, 200, 99.01807
2024-03-05 10:38:49.9, 20.8599, 3.086221, 200, 99.01807
2024-03-05 10:38:50.4, 20.79883, 3.087698, 200, 99.01831
2024-03-05 10:38:51.0, 20.81791, 3.087237, 200, 99.01855
2024-03-05 10:38:51.6, 20.69864, 3.090125, 200, 99.0188
2024-03-05 10:38:52.1, 20.80569, 3.087533, 200, 99.01929
2024-03-05 10:38:52.7, 20.73288, 3.089296, 200, 99.0188
2024-03-05 10:38:53.2, 20.72863, 3.089399, 200, 99.01904
2024-03-05 10:38:53.8, 20.79519, 3.087787, 200, 99.01855
2024-03-05 10:38:54.4, 20.96777, 3.083615, 200, 99.01831
2024-03-05 10:38:55.0, 20.91676, 3.084847, 200, 99.01758
2024-03-05 10:38:55.6, 20.8977, 3.085308, 200, 99.01782
2024-03-05 10:38:56.2, 20.93874, 3.084316, 200, 99.0188
2024-03-05 10:38:56.8, 20.99866, 3.08287, 200, 99.01929
2024-03-05 10:38:57.4, 20.99667, 3.082917, 200, 99.01782
2024-03-05 10:38:57.9, 20.80257, 3.087608, 200, 99.01807
2024-03-05 10:38:58.5, 20.7814, 3.08812, 200, 99.01807
2024-03-05 10:38:59.0, 20.90583, 3.085111, 200, 99.01685
2024-03-05 10:38:59.6, 20.82524, 3.087059, 200, 99.01733
2024-03-05 10:39:00.2, 20.74552, 3.088989, 200, 99.01636
2024-03-05 10:39:00.7, 20.82734, 3.087009, 200, 99.01636
2024-03-05 10:39:01.3, 20.81149, 3.087392, 200, 99.01587
2024-03-05 10:39:01.9, 20.7827, 3.088089, 200, 99.01489
2024-03-05 10:39:02.4, 20.82323, 3.087108, 200, 99.01587
2024-03-05 10:39:03.0, 21.02518, 3.08223, 200, 99.0166
2024-03-05 10:39:03.5, 20.99856, 3.082872, 200, 99.01636
2024-03-05 10:39:04.1, 20.78703, 3.087984, 200, 99.01709
2024-03-05 10:39:04.6, 20.84814, 3.086506, 200, 99.01733
2024-03-05 10:39:05.2, 20.86999, 3.085977, 200, 99.01782
2024-03-05 10:39:05.7, 20.72547, 3.089475, 200, 99.01831
2024-03-05 10:39:06.3, 20.75188, 3.088835, 200, 99.01855
2024-03-05 10:39:06.8, 20.84968, 3.086468, 200, 99.01953
2024-03-05 10:39:07.4, 20.79359, 3.087826, 200, 99.02026
2024-03-05 10:39:07.9, 20.78523, 3.088027, 200, 99.02026
2024-03-05 10:39:08.5, 20.84231, 3.086647, 200, 99.02002
2024-03-05 10:39:09.0, 20.90031, 3.085245, 200, 99.021
2024-03-05 10:39:09.5, 20.89846, 3.085289, 200, 99.02051
2024-03-05 10:39:10.2, 20.82253, 3.087125, 200, 99.02271
2024-03-05 10:39:10.8, 20.76077, 3.08862, 200, 99.02344
2024-03-05 10:39:11.3, 20.89543, 3.085362, 200, 99.02368
2024-03-05 10:39:11.8, 20.95152, 3.084008, 200, 99.02344
2024-03-05 10:39:12.4, 20.90131, 3.08522, 200, 99.02271
2024-03-05 10:39:13.0, 20.7972, 3.087738, 200, 99.02319
2024-03-05 10:39:13.5, 16.80954, 3.187366, 200, 99.02246
2024-03-05 10:39:14.1, 9.658981, 3.383106, 200, 99.02319
2024-03-05 10:39:14.6, 4.141998, 3.551377, 200, 99.02319
2024-03-05 10:39:15.2, 2.794579, 3.595048, 200, 99.0249
2024-03-05 10:39:15.8, 2.286438, 3.611798, 200, 99.02515
2024-03-05 10:39:16.3, 2.003624, 3.621188, 200, 99.02563
2024-03-05 10:39:16.9, 2.030144, 3.620305, 200, 99.02563
2024-03-05 10:39:17.5, 2.027344, 3.620399, 200, 99.02539
2024-03-05 10:39:18.0, 1.926628, 3.623753, 200, 99.02563
2024-03-05 10:39:18.6, 1.892601, 3.624887, 200, 99.02588
2024-03-05 10:39:19.2, 1.879036, 3.62534, 200, 99.02686
2024-03-05 10:39:19.7, 1.717789, 3.630728, 200, 99.0271
2024-03-05 10:39:20.3, 1.695915, 3.63146, 200, 99.02661
2024-03-05 10:39:20.9, 1.765762, 3.629123, 200, 99.02637
2024-03-05 10:39:21.5, 1.80938, 3.627665, 200, 99.0271
2024-03-05 10:39:22.0, 1.759674, 3.629327, 200, 99.02759
2024-03-05 10:39:22.5, 1.710693, 3.630965, 200, 99.02856
2024-03-05 10:39:23.1, 1.668335, 3.632384, 200, 99.0271
2024-03-05 10:39:23.6, 1.656891, 3.632767, 200, 99.02759
2024-03-05 10:39:24.2, 1.647293, 3.633088, 200, 99.02686
2024-03-05 10:39:24.8, 1.650002, 3.632998, 200, 99.02588
2024-03-05 10:39:25.3, 1.806274, 3.627769, 200, 99.02563
2024-03-05 10:39:25.9, 1.794022, 3.628179, 200, 99.02466
2024-03-05 10:39:26.5, 1.719353, 3.630676, 200, 99.02368
2024-03-05 10:39:27.1, 1.679192, 3.63202, 200, 99.02295
2024-03-05 10:39:27.6, 1.56472, 3.635858, 200, 99.02246
2024-03-05 10:39:28.2, 1.640823, 3.633305, 200, 99.02246
2024-03-05 10:39:28.8, 1.628708, 3.633711, 200, 99.02271
2024-03-05 10:39:29.3, 1.614502, 3.634187, 200, 99.02246
2024-03-05 10:39:29.8, 1.657249, 3.632755, 200, 99.02197
2024-03-05 10:39:30.4, 1.607018, 3.634439, 200, 99.02124
2024-03-05 10:39:31.0, 1.658821, 3.632702, 200, 99.02026
2024-03-05 10:39:31.6, 1.752037, 3.629582, 200, 99.02002
2024-03-05 10:39:32.2, 1.6698, 3.632335, 200, 99.01953
2024-03-05 10:39:32.7, 1.82531, 3.627134, 200, 99.01929
2024-03-05 10:39:33.3, 1.833183, 3.62687, 200, 99.02002
2024-03-05 10:39:33.8, 1.849747, 3.626317, 200, 99.02002
2024-03-05 10:39:34.3, 1.868301, 3.625698, 200, 99.01953
2024-03-05 10:39:34.9, 1.78109, 3.628611, 200, 99.01904
2024-03-05 10:39:35.4, 1.68235, 3.631914, 200, 99.01831
2024-03-05 10:39:36.0, 1.73053, 3.630301, 200, 99.01831
2024-03-05 10:39:36.6, 1.746758, 3.629759, 200, 99.0188
2024-03-05 10:39:37.1, 1.666573, 3.632442, 200, 99.01855
2024-03-05 10:39:37.7, 1.823143, 3.627206, 200, 99.01953
2024-03-05 10:39:38.3, 1.822708, 3.62722, 200, 99.02051
2024-03-05 10:39:38.9, 1.749352, 3.629672, 200, 99.01904
2024-03-05 10:39:39.5, 1.832512, 3.626893, 200, 99.01904
2024-03-05 10:39:40.1, 2.027122, 3.620405, 200, 99.01978
2024-03-05 10:39:40.7, 1.891373, 3.624928, 200, 99.01978
2024-03-05 10:39:41.3, 1.900398, 3.624627, 200, 99.01904
2024-03-05 10:39:41.8, 1.834793, 3.626817, 200, 99.01953
2024-03-05 10:39:42.4, 1.820244, 3.627303, 200, 99.01904
2024-03-05 10:39:42.9, 1.75251, 3.629566, 200, 99.01904
2024-03-05 10:39:43.5, 1.725777, 3.630461, 200, 99.01831
2024-03-05 10:39:44.0, 1.71254, 3.630903, 200, 99.01758
2024-03-05 10:39:44.6, 1.723793, 3.630527, 200, 99.01855
2024-03-05 10:39:45.1, 1.716667, 3.630765, 200, 99.01953
2024-03-05 10:39:45.7, 1.681709, 3.631936, 200, 99.01978
2024-03-05 10:39:46.2, 1.864159, 3.625837, 200, 99.01904
2024-03-05 10:39:46.8, 1.866089, 3.625772, 200, 99.01929
2024-03-05 10:39:47.4, 1.767464, 3.629066, 200, 99.01953
2024-03-05 10:39:47.9, 1.700157, 3.631318, 200, 99.01782
2024-03-05 10:39:48.5, 1.766731, 3.629091, 200, 99.01782
2024-03-05 10:39:49.1, 1.927231, 3.623733, 200, 99.01831
2024-03-05 10:39:49.7, 1.879456, 3.625326, 200, 99.01758
2024-03-05 10:39:50.3, 1.784599, 3.628494, 200, 99.01831
2024-03-05 10:39:50.9, 1.873306, 3.625531, 200, 99.0188
2024-03-05 10:39:51.5, 1.800064, 3.627977, 200, 99.01904
2024-03-05 10:39:52.1, 1.74575, 3.629792, 200, 99.02002
2024-03-05 10:39:52.7, 1.850128, 3.626305, 200, 99.02026
2024-03-05 10:39:53.2, 1.897926, 3.62471, 200, 99.02075
2024-03-05 10:39:53.8, 1.800461, 3.627963, 200, 99.02197
2024-03-05 10:39:54.4, 1.793053, 3.628211, 200, 99.02246
2024-03-05 10:39:55.0, 1.78231, 3.62857, 200, 99.02368
2024-03-05 10:39:55.6, 1.803467, 3.627863, 200, 99.02319
2024-03-05 10:39:56.1, 1.894905, 3.62481, 200, 99.02368
2024-03-05 10:39:56.7, 1.902382, 3.624561, 200, 99.02515
2024-03-05 10:39:57.3, 1.840057, 3.626641, 200, 99.02441
2024-03-05 10:39:57.9, 1.891281, 3.624931, 200, 99.02563
2024-03-05 10:39:58.4, 1.901733, 3.624583, 200, 99.02563
2024-03-05 10:39:59.0, 1.8722, 3.625568, 200, 99.02539
2024-03-05 10:39:59.5, 1.912346, 3.624229, 200, 99.02588
2024-03-05 10:40:00.1, 1.784866, 3.628485, 200, 99.02612
2024-03-05 10:40:00.6, 1.854126, 3.626171, 200, 99.02588
2024-03-05 10:40:01.2, 1.707726, 3.631064, 200, 99.02539
2024-03-05 10:40:01.7, 1.765862, 3.62912, 200, 99.02563
2024-03-05 10:40:02.3, 1.89061, 3.624954, 200, 99.02588
2024-03-05 10:40:02.9, 1.976982, 3.622075, 200, 99.02588
2024-03-05 10:40:03.4, 2.004425, 3.621161, 200, 99.02612
2024-03-05 10:40:03.9, 1.967377, 3.622395, 200, 99.02588
2024-03-05 10:40:04.5, 2.016266, 3.620767, 200, 99.02563
2024-03-05 10:40:05.1, 1.967529, 3.62239, 200, 99.02539
2024-03-05 10:40:05.7, 1.889816, 3.62498, 200, 99.02539
2024-03-05 10:40:06.3, 2.018913, 3.620679, 200, 99.02637
2024-03-05 10:40:06.9, 2.056618, 3.619425, 200, 99.0271
2024-03-05 10:40:07.4, 1.908844, 3.624345, 200, 99.02759
2024-03-05 10:40:08.0, 1.77813, 3.62871, 200, 99.02832
2024-03-05 10:40:08.5, 1.957611, 3.62272, 200, 99.02856
2024-03-05 10:40:09.0, 1.864311, 3.625831, 200, 99.02979
2024-03-05 10:40:09.6, 1.804497, 3.627829, 200, 99.02979
2024-03-05 10:40:10.2, 1.923958, 3.623842, 200, 99.02954
2024-03-05 10:40:10.7, 2.036552, 3.620092, 200, 99.03003
2024-03-05 10:40:11.2, 1.986916, 3.621744, 200, 99.02979
2024-03-05 10:40:11.8, 1.873627, 3.62552, 200, 99.03003
2024-03-05 10:40:12.4, 1.903488, 3.624524, 200, 99.02905
2024-03-05 10:40:12.9, 2.021919, 3.620579, 200, 99.0293
2024-03-05 10:40:13.5, 1.916626, 3.624086, 200, 99.0293
2024-03-05 10:40:14.1, 1.855171, 3.626136, 200, 99.02856
2024-03-05 10:40:14.7, 1.924232, 3.623832, 200, 99.02832
2024-03-05 10:40:15.2, 1.883469, 3.625192, 200, 99.02759
2024-03-05 10:40:15.7, 1.900818, 3.624614, 200, 99.0271
2024-03-05 10:40:16.3, 1.94902, 3.623006, 200, 99.02661
2024-03-05 10:40:16.9, 1.904694, 3.624484, 200, 99.02686
2024-03-05 10:40:17.5, 1.883926, 3.625177, 200, 99.02539
2024-03-05 10:40:18.1, 1.88414, 3.62517, 200, 99.02539
2024-03-05 10:40:18.7, 2.012726, 3.620885, 200, 99.02441
2024-03-05 10:40:19.3, 1.987091, 3.621738, 200, 99.02417
2024-03-05 10:40:19.9, 1.899857, 3.624645, 200, 99.02515
2024-03-05 10:40:20.5, 1.945633, 3.623119, 200, 99.02466
2024-03-05 10:40:21.1, 1.847305, 3.626399, 200, 99.0249
2024-03-05 10:40:21.7, 1.816559, 3.627426, 200, 99.02466
2024-03-05 10:40:22.3, 1.826019, 3.62711, 200, 99.02588
2024-03-05 10:40:22.9, 1.831558, 3.626925, 200, 99.02515
2024-03-05 10:40:23.4, 1.816406, 3.627431, 200, 99.02466
2024-03-05 10:40:23.9, 1.801735, 3.627921, 200, 99.0249
2024-03-05 10:40:24.5, 1.904762, 3.624482, 200, 99.02515
2024-03-05 10:40:25.1, 1.995682, 3.621452, 200, 99.02515
2024-03-05 10:40:25.7, 1.884178, 3.625168, 200, 99.0249
2024-03-05 10:40:26.3, 1.951004, 3.62294, 200, 99.02393
2024-03-05 10:40:26.9, 1.9132, 3.6242, 200, 99.02319
2024-03-05 10:40:27.5, 1.877289, 3.625398, 200, 99.02344
2024-03-05 10:40:28.1, 1.859703, 3.625985, 200, 99.02368
2024-03-05 10:40:28.6, 1.930359, 3.623628, 200, 99.02417
2024-03-05 10:40:29.2, 1.81292, 3.627547, 200, 99.0249
2024-03-05 10:40:29.8, 1.75666, 3.629428, 200, 99.02563
2024-03-05 10:40:30.3, 1.899475, 3.624658, 200, 99.02612
2024-03-05 10:40:30.9, 1.918053, 3.624038, 200, 99.02637
2024-03-05 10:40:31.5, 1.753601, 3.62953, 200, 99.02612
2024-03-05 10:40:32.1, 1.755142, 3.629478, 200, 99.02588
2024-03-05 10:40:32.6, 1.895454, 3.624792, 200, 99.02612
2024-03-05 10:40:33.2, 1.931847, 3.623579, 200, 99.02637
2024-03-05 10:40:33.8, 1.880547, 3.625289, 200, 99.02734
2024-03-05 10:40:34.3, 1.806114, 3.627775, 200, 99.02832
2024-03-05 10:40:34.9, 1.896767, 3.624748, 200, 99.02954
2024-03-05 10:40:35.5, 1.734688, 3.630162, 200, 99.02979
2024-03-05 10:40:36.1, 1.856873, 3.62608, 200, 99.03101
2024-03-05 10:40:36.6, 1.944885, 3.623144, 200, 99.03076
2024-03-05 10:40:37.2, 1.926422, 3.62376, 200, 99.03052
2024-03-05 10:40:37.8, 1.852028, 3.626241, 200, 99.03101
2024-03-05 10:40:38.4, 2.029861, 3.620315, 200, 99.03174
2024-03-05 10:40:39.0, 2.033768, 3.620185, 200, 99.03052
2024-03-05 10:40:39.5, 1.857559, 3.626056, 200, 99.02954
2024-03-05 10:40:40.1, 1.832947, 3.626878, 200, 99.02808
2024-03-05 10:40:40.7, 1.926834, 3.623746, 200, 99.02832
2024-03-05 10:40:41.3, 1.835197, 3.626803, 200, 99.02759
2024-03-05 10:40:41.9, 1.769684, 3.628992, 200, 99.02734
2024-03-05 10:40:42.5, 1.916245, 3.624099, 200, 99.02588
2024-03-05 10:40:43.1, 1.912537, 3.624223, 200, 99.02588
2024-03-05 10:40:43.7, 1.862396, 3.625895, 200, 99.0249
2024-03-05 10:40:44.3, 1.900253, 3.624632, 200, 99.02393
2024-03-05 10:40:44.9, 1.990005, 3.621641, 200, 99.02344
2024-03-05 10:40:45.5, 1.937019, 3.623406, 200, 99.02319
2024-03-05 10:40:46.1, 1.868561, 3.62569, 200, 99.02197
2024-03-05 10:40:46.6, 1.927216, 3.623733, 200, 99.02246
2024-03-05 10:40:47.1, 1.93261, 3.623553, 200, 99.02271
2024-03-05 10:40:47.7, 1.8806, 3.625288, 200, 99.02295
2024-03-05 10:40:48.3, 1.95256, 3.622889, 200, 99.02222
2024-03-05 10:40:48.9, 2.004387, 3.621162, 200, 99.02222
2024-03-05 10:40:49.5, 1.692177, 3.631585, 200, 99.02295
2024-03-05 10:40:50.1, 1.702965, 3.631224, 200, 99.02344
2024-03-05 10:40:50.7, 1.769882, 3.628985, 200, 99.02344
2024-03-05 10:40:51.3, 1.862755, 3.625883, 200, 99.02344
2024-03-05 10:40:51.8, 1.828949, 3.627012, 200, 99.02295
2024-03-05 10:40:52.4, 1.849922, 3.626312, 200, 99.02295
2024-03-05 10:40:52.9, 1.820801, 3.627284, 200, 99.02368
2024-03-05 10:40:53.4, 1.765312, 3.629138, 200, 99.02417
2024-03-05 10:40:53.9, 1.840698, 3.62662, 200, 99.02319
2024-03-05 10:40:54.5, 1.914177, 3.624167, 200, 99.02368
2024-03-05 10:40:55.1, 1.950264, 3.622965, 200, 99.02344
2024-03-05 10:40:55.7, 1.816818, 3.627417, 200, 99.0249
2024-03-05 10:40:56.3, 1.886421, 3.625094, 200, 99.02417
